week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
17,LAZ,CAG,Bet365,1.30,5.50,10.00,76.0,W
17,LAZ,CAG,Bet365,1.36,4.75,9.50,103.0,W
17,LAZ,CAG,Bet365,1.33,5.00,10.00,504.0,W
17,LAZ,CAG,Bet365,1.36,5.00,8.50,754.0,W
17,LAZ,CAG,Bet365,1.33,5.00,9.00,1688.0,W
17,LAZ,CAG,Bet365,1.33,5.25,8.00,1691.0,W
17,LAZ,CAG,Bet365,1.36,5.50,6.50,1708.0,W
17,LAZ,CAG,Bet365,1.33,5.25,9.00,2730.0,W
17,LAZ,CAG,Bet365,1.36,5.00,8.50,3114.0,W
17,LAZ,CAG,Bet365,1.36,4.75,9.50,3443.0,W
17,LAZ,CAG,Bet365,1.33,4.75,9.50,4234.0,W
17,LAZ,CAG,Bet365,1.36,4.75,9.00,4285.0,W
17,LAZ,CAG,Bet365,1.36,4.75,8.50,6257.0,W
17,LAZ,CAG,Bet365,1.36,4.75,9.00,6904.0,W
17,LAZ,CAG,Bet365,1.40,4.50,8.00,8001.0,W
17,LAZ,CAG,Bet365,1.36,4.75,8.50,8235.0,W
17,LAZ,CAG,Bet365,1.36,4.75,8.00,8869.0,W
17,LAZ,CAG,Bet365,1.33,5.00,9.00,18231.0,W
17,LAZ,CAG,WilliamHill,1.30,5.25,10.00,61.0,W
17,LAZ,CAG,WilliamHill,1.32,5.25,9.50,84.0,W
17,LAZ,CAG,WilliamHill,1.33,5.00,9.50,87.0,W
17,LAZ,CAG,WilliamHill,1.35,5.00,8.50,93.0,W
17,LAZ,CAG,WilliamHill,1.35,5.00,9.00,97.0,W
17,LAZ,CAG,WilliamHill,1.33,5.00,9.50,107.0,W
17,LAZ,CAG,WilliamHill,1.32,5.25,9.50,156.0,W
17,LAZ,CAG,WilliamHill,1.32,5.00,10.00,159.0,W
17,LAZ,CAG,WilliamHill,1.32,5.25,9.50,209.0,W
17,LAZ,CAG,WilliamHill,1.33,5.00,9.50,304.0,W
17,LAZ,CAG,WilliamHill,1.32,5.25,9.50,472.0,W
17,LAZ,CAG,WilliamHill,1.30,5.25,10.00,485.0,W
17,LAZ,CAG,WilliamHill,1.32,5.25,9.50,496.0,W
17,LAZ,CAG,WilliamHill,1.33,5.25,8.50,504.0,W
17,LAZ,CAG,WilliamHill,1.35,5.00,8.50,808.0,W
17,LAZ,CAG,WilliamHill,1.35,4.80,9.50,839.0,W
17,LAZ,CAG,WilliamHill,1.33,5.00,9.50,1386.0,W
17,LAZ,CAG,WilliamHill,1.32,5.25,9.50,1396.0,W
17,LAZ,CAG,WilliamHill,1.33,5.00,9.50,1587.0,W
17,LAZ,CAG,WilliamHill,1.35,5.00,9.00,1673.0,W
17,LAZ,CAG,WilliamHill,1.33,5.25,9.00,1688.0,W
17,LAZ,CAG,WilliamHill,1.33,5.00,9.50,1695.0,W
17,LAZ,CAG,WilliamHill,1.33,5.00,10.00,1700.0,W
17,LAZ,CAG,WilliamHill,1.35,5.00,9.50,2729.0,W
17,LAZ,CAG,WilliamHill,1.33,5.25,9.50,2873.0,W
17,LAZ,CAG,WilliamHill,1.35,5.00,9.50,2880.0,W
17,LAZ,CAG,WilliamHill,1.35,5.00,9.00,4374.0,W
17,LAZ,CAG,WilliamHill,1.35,5.00,9.50,4388.0,W
17,LAZ,CAG,WilliamHill,1.36,4.80,9.00,4397.0,W
17,LAZ,CAG,WilliamHill,1.36,4.75,9.50,5118.0,W
17,LAZ,CAG,WilliamHill,1.38,4.75,9.00,5121.0,W
17,LAZ,CAG,WilliamHill,1.38,4.60,9.50,5142.0,W
17,LAZ,CAG,WilliamHill,1.38,4.60,9.00,5182.0,W
17,LAZ,CAG,WilliamHill,1.38,4.75,8.50,5222.0,W
17,LAZ,CAG,WilliamHill,1.38,4.60,9.50,5341.0,W
17,LAZ,CAG,WilliamHill,1.38,4.60,9.00,5361.0,W
17,LAZ,CAG,WilliamHill,1.38,4.75,8.50,5404.0,W
17,LAZ,CAG,WilliamHill,1.38,4.60,9.50,5575.0,W
17,LAZ,CAG,WilliamHill,1.38,4.75,9.00,5580.0,W
